UNIQUEID,DISBURSED_AMOUNT,ASSET_COST,LTV,BRANCH_ID,SUPPLIER_ID,MANUFACTURER_ID,CURRENT_PINCODE_ID,DATE_OF_BIRTH,EMPLOYMENT_TYPE,DISBURSAL_DATE,STATE_ID,EMPLOYEE_CODE_ID,MOBILENO_AVL_FLAG,AADHAR_FLAG,PAN_FLAG,VOTERID_FLAG,DRIVING_FLAG,PASSPORT_FLAG,PERFORM_CNS_SCORE,PERFORM_CNS_SCORE_DESCRIPTION,PRI_NO_OF_ACCTS,PRI_ACTIVE_ACCTS,PRI_OVERDUE_ACCTS,PRI_CURRENT_BALANCE,PRI_SANCTIONED_AMOUNT,PRI_DISBURSED_AMOUNT,SEC_NO_OF_ACCTS,SEC_ACTIVE_ACCTS,SEC_OVERDUE_ACCTS,SEC_CURRENT_BALANCE,SEC_SANCTIONED_AMOUNT,SEC_DISBURSED_AMOUNT,PRIMARY_INSTAL_AMT,SEC_INSTAL_AMT,NEW_ACCTS_IN_LAST_SIX_MONTHS,DELINQUENT_ACCTS_IN_LAST_SIX_MONTHS,AVERAGE_ACCT_AGE,CREDIT_HISTORY_LENGTH,NO_OF_INQUIRIES
750180,47349,65610,74.68,34,18680,45,1027,05-05-1980,Salaried,27-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
654130,46349,61740,77.75,34,18680,45,1019,20-07-1992,Salaried,03-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
718310,50303,66490,78.21,34,18680,45,1019,17-11-1977,Self employed,19-11-2018,6,1835,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,1740,0,0,0,1yrs 7mon,2yrs 1mon,0
710116,46145,64226,74.74,34,18680,45,1019,31-08-1992,Salaried,17-11-2018,6,1835,1,1,0,0,0,0,717,D-Very Low Risk,2,1,0,0,41000,41000,0,0,0,0,0,0,1149,0,0,0,1yrs 5mon,2yrs 4mon,0
718090,41394,64226,66.95,34,18680,45,1019,08-12-1984,Salaried,19-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
717738,41394,64226,66.95,34,18680,45,1019,01-03-1968,Salaried,19-11-2018,6,1835,1,1,0,0,0,0,708,D-Very Low Risk,4,2,0,483819,712459,712459,0,0,0,0,0,0,4990,0,0,1,3yrs 9mon,7yrs 5mon,0
717763,46349,65610,73.16,34,18680,45,1019,06-03-1963,Self employed,19-11-2018,6,1835,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
718122,51303,66490,79.71,34,18680,45,1027,01-05-1987,Salaried,19-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
756482,46349,65610,73.16,34,18680,45,1020,10-05-1987,Salaried,28-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
654116,41394,64286,66.89,34,18680,45,1027,27-12-1996,Self employed,03-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
756860,42394,65610,67.06,34,18680,45,1019,09-01-1961,Salaried,28-11-2018,6,1835,1,1,0,0,0,0,774,B-Very Low Risk,5,1,0,2476,14861,14861,0,0,0,0,0,0,5818,0,1,0,1yrs 9mon,4yrs 2mon,1
718369,36439,64226,59.17,34,18680,45,1019,01-01-1973,Self employed,19-11-2018,6,1835,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,1032,0,0,0,1yrs 0mon,1yrs 6mon,0
756598,45349,68874,68.24,34,18680,45,1019,07-11-1993,Self employed,28-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
717871,51303,66490,79.71,34,18680,45,1030,01-06-1983,Salaried,19-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
768065,37439,60627,64.33,34,18680,45,1030,25-01-1995,Salaried,30-11-2018,6,1835,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
718014,52303,68220,79.16,34,18680,45,1019,22-08-1970,Self employed,19-11-2018,6,1835,1,1,0,0,0,0,737,C-Very Low Risk,1,1,0,14240,33000,33000,0,0,0,0,0,0,4990,0,0,0,1yrs 4mon,1yrs 4mon,0
754576,42394,65610,67.06,34,18680,45,1027,01-06-1972,Self employed,28-11-2018,6,1835,1,1,0,0,0,0,543,J-High Risk,1,1,1,320525,440000,440000,0,0,0,0,0,0,0,0,0,0,0yrs 7mon,0yrs 7mon,0
738611,50303,65610,79.26,34,18680,45,1019,01-06-1997,Self employed,23-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
757087,47349,65610,74.68,34,18680,45,1000,03-10-1992,Salaried,28-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
766961,46599,65610,73.16,34,18680,45,1019,01-06-1960,Self employed,30-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
717826,51303,67338,78.71,34,18680,45,1027,01-06-1972,Salaried,19-11-2018,6,1835,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1789,0,0,0,0yrs 7mon,0yrs 7mon,0
717843,51303,66490,79.71,34,18680,45,1028,03-01-1990,Self employed,19-11-2018,6,1835,1,1,0,0,0,0,667,F-Low Risk,4,3,0,17433,43442,43442,0,0,0,0,0,0,7,0,1,0,0yrs 11mon,2yrs 1mon,0
715776,47349,64226,76.29,34,18680,45,1030,01-01-1984,Self employed,19-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
721686,46349,65610,73.16,34,18680,45,1019,10-08-1993,Salaried,20-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
717640,26529,59446,47.1,34,18680,45,1019,01-01-1989,Self employed,19-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
718049,51303,66270,79.98,34,18680,45,1019,11-06-1969,Self employed,19-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
756661,50303,65610,79.26,34,18680,45,1027,01-01-1968,Self employed,28-11-2018,6,1835,1,1,0,0,0,0,627,H-Medium Risk,1,1,1,145768,153000,153000,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 1mon,0
757067,47349,64226,76.29,34,18680,45,1019,01-06-1979,Self employed,28-11-2018,6,1835,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
766290,50303,66490,78.21,34,18680,45,1020,21-06-1982,Salaried,30-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
764814,51303,66869,79.26,34,18680,45,1019,12-03-1995,Salaried,30-11-2018,6,1835,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1290,0,0,0,0yrs 6mon,0yrs 6mon,0
766918,52553,67790,79.66,34,18680,45,1019,01-06-1983,Self employed,30-11-2018,6,1835,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
718041,51303,64226,82.52,34,18680,45,1027,05-03-1997,Salaried,19-11-2018,6,1835,1,1,0,0,0,0,679,F-Low Risk,4,3,0,64995,59311,59311,0,0,0,0,0,0,3203,0,3,0,0yrs 2mon,0yrs 6mon,1
710788,54259,70920,78.96,34,18680,45,1019,01-06-1967,Self employed,17-11-2018,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
767614,41644,66602,64.56,34,18680,45,1000,05-05-1977,Self employed,30-11-2018,6,1835,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
757168,48349,66602,75.07,34,18680,45,1022,06-06-1988,Salaried,28-11-2018,6,1835,1,1,0,0,0,0,825,A-Very Low Risk,2,1,0,794280,1100000,1100000,0,0,0,0,0,0,1653,0,0,0,2yrs 2mon,3yrs 11mon,0
690608,57213,67841,85.79,34,15142,86,1045,18-06-1971,Self employed,14-11-2018,6,864,1,1,0,0,0,0,300,M-Very High Risk,3,2,1,111338,131500,131500,0,0,0,0,0,0,9587,0,1,0,0yrs 3mon,0yrs 7mon,2
692926,63013,71311,89.47,34,15142,86,1043,02-01-1994,Self employed,15-11-2018,6,864,1,1,0,0,0,0,707,D-Very Low Risk,7,4,0,162044,214990,214990,0,0,0,0,0,0,11412,0,4,0,0yrs 7mon,1yrs 1mon,0
691329,56259,66620,85.56,34,15142,86,1043,27-02-1990,Salaried,14-11-2018,6,864,1,1,0,0,0,0,759,C-Very Low Risk,6,6,0,1515914,1916372,1918301,0,0,0,0,0,0,0,0,0,0,2yrs 2mon,3yrs 3mon,0
683899,58259,68641,85.95,34,15142,86,1044,03-06-1987,Self employed,13-11-2018,6,864,1,1,0,0,0,0,730,D-Very Low Risk,4,3,0,541975,636900,635136,0,0,0,0,0,0,5194,0,1,0,2yrs 0mon,5yrs 0mon,0
691102,40394,62529,65.57,34,15142,86,1047,26-07-1974,Salaried,14-11-2018,6,864,1,1,0,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 1mon,2yrs 1mon,0
758084,58513,66521,89.45,34,15142,86,1073,11-12-1972,Self employed,28-11-2018,6,864,1,1,1,0,0,0,734,D-Very Low Risk,4,3,0,165793,482000,482000,0,0,0,0,0,0,2628,0,0,0,4yrs 0mon,5yrs 6mon,0
695277,41210,68818,61.03,34,15142,86,1045,23-12-1966,Salaried,15-11-2018,6,864,1,1,0,0,0,0,558,J-High Risk,2,2,1,96828,191500,191500,0,0,0,0,0,0,0,0,0,0,4yrs 3mon,6yrs 9mon,0
680791,58759,70089,84.89,34,15142,86,1045,19-12-1970,Self employed,13-11-2018,6,864,1,1,0,0,0,0,681,E-Low Risk,5,1,0,127,127,127,0,0,0,0,0,0,0,0,0,0,2yrs 7mon,5yrs 8mon,3
739107,53603,72495,74.9,34,15142,86,1045,15-07-1989,Salaried,23-11-2018,6,864,1,1,0,0,0,0,300,M-Very High Risk,2,1,1,3330,19990,19990,0,0,0,0,0,0,1400,0,0,0,0yrs 3mon,0yrs 7mon,0
719142,53303,67841,79.6,34,15142,86,1073,03-07-1988,Self employed,19-11-2018,6,864,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1484,0,0,0,0yrs 6mon,0yrs 6mon,0
693504,53303,67841,79.6,34,15142,86,1044,05-09-1995,Salaried,15-11-2018,6,864,1,1,0,0,0,0,679,F-Low Risk,3,3,0,3732,82632,82632,0,0,0,0,0,0,3125,0,1,0,1yrs 2mon,2yrs 0mon,1
739745,53903,69989,78.01,34,15142,86,1044,22-05-1974,Self employed,23-11-2018,6,864,1,1,0,0,0,0,699,E-Low Risk,9,4,0,38787,203031,57755,0,0,0,0,0,0,0,0,1,0,1yrs 1mon,2yrs 4mon,1
691131,51303,65783,79.05,34,15142,86,990,26-07-1981,Self employed,14-11-2018,6,864,1,1,0,0,0,0,762,B-Very Low Risk,5,1,0,3307173,3360000,3360000,0,0,0,0,0,0,34076,0,1,0,1yrs 7mon,4yrs 5mon,0
766835,48849,67841,73.7,34,15142,86,1060,18-09-1981,Self employed,30-11-2018,6,864,1,1,0,0,0,0,746,C-Very Low Risk,5,2,0,667653,1132000,1132000,0,0,0,0,0,0,10741,0,0,0,1yrs 10mon,3yrs 4mon,0
689547,47349,69989,68.58,34,15142,86,991,12-12-1983,Salaried,14-11-2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
719266,48249,65820,74.29,34,15142,86,990,18-09-1987,Salaried,19-11-2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
681174,47349,69989,68.58,34,15142,86,1043,16-05-1988,Self employed,13-11-2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
710506,58259,65983,89.42,34,15142,86,1047,15-08-1988,Self employed,17-11-2018,6,864,1,1,0,0,0,0,825,A-Very Low Risk,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 9mon,1
708686,46149,66120,70.78,34,15142,86,1043,15-06-1977,Salaried,17-11-2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
739254,53078,67841,79.6,34,15142,86,1043,31-03-1992,Self employed,23-11-2018,6,864,1,1,0,0,0,0,719,D-Very Low Risk,10,5,0,114566,162990,162990,0,0,0,0,0,0,2668759,0,2,0,0yrs 5mon,0yrs 8mon,2
684079,41794,65820,64.42,34,15142,86,1045,10-04-1972,Salaried,13-11-2018,6,864,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1482,0,0,0,0yrs 6mon,0yrs 6mon,0
745880,51303,65820,79,34,15142,86,1043,01-01-1996,Salaried,26-11-2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
680848,52303,70289,75.4,34,15142,86,984,24-11-1980,Self employed,13-11-2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
692316,55759,70389,80.27,34,15142,86,984,28-07-1982,Salaried,14-11-2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
739169,53303,67841,79.6,34,15142,86,1043,13-01-1978,Self employed,23-11-2018,6,864,1,1,1,0,0,0,749,C-Very Low Risk,2,1,0,222318,319000,319000,0,0,0,0,0,0,0,0,0,0,2yrs 9mon,4yrs 0mon,0
757097,48349,67841,72.23,34,15142,86,984,17-11-1984,Self employed,28-11-2018,6,864,1,1,0,0,0,0,763,B-Very Low Risk,2,1,0,1308,10499,10499,0,0,0,0,0,0,1800,0,0,0,0yrs 8mon,0yrs 11mon,0
683767,30484,57941,53.5,34,15142,86,1047,14-01-1980,Salaried,13-11-2018,6,864,1,1,0,0,0,0,783,B-Very Low Risk,7,2,0,679556,703731,703731,0,0,0,0,0,0,17058,0,1,0,0yrs 11mon,1yrs 11mon,0
682686,53303,67841,79.6,34,15142,86,1043,24-07-1981,Self employed,13-11-2018,6,864,1,1,0,0,0,0,604,H-Medium Risk,7,3,0,805561,1068670,1068670,0,0,0,0,0,0,0,0,0,0,2yrs 7mon,8yrs 0mon,0
681184,58259,78120,75.52,34,15142,86,1050,01-06-1968,Self employed,13-11-2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
719076,41994,68892,61.84,34,15142,86,1045,15-01-1981,Salaried,19-11-2018,6,864,1,1,0,0,0,0,568,J-High Risk,12,6,1,421000,541950,516787,0,0,0,0,0,0,6871,0,2,1,1yrs 6mon,3yrs 5mon,0
739539,47145,65820,72.93,34,15142,86,1045,25-04-1974,Salaried,23-11-2018,6,864,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
693069,46849,69989,67.87,34,15142,86,1045,18-05-1996,Self employed,15-11-2018,6,864,1,1,0,0,0,0,821,A-Very Low Risk,3,1,0,791,25000,885,0,0,0,0,0,0,1415,0,1,0,0yrs 9mon,1yrs 7mon,0
689637,51078,65820,79,34,15142,86,1043,01-06-1965,Salaried,14-11-2018,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
719214,51303,65820,79,34,15142,86,984,22-12-1971,Salaried,19-11-2018,6,864,1,1,0,0,0,0,738,C-Very Low Risk,6,1,0,4749,11083,11083,0,0,0,0,0,0,5235,0,1,0,1yrs 1mon,2yrs 1mon,1
680936,56259,66520,85.69,34,15142,86,1045,28-09-1978,Salaried,13-11-2018,6,864,1,1,0,0,0,0,738,C-Very Low Risk,4,2,0,1440119,1778331,1778331,0,0,0,0,0,0,3560,0,1,0,1yrs 0mon,1yrs 8mon,0
766344,48599,71439,69.99,130,15231,51,992,24-06-1986,Salaried,30-11-2018,6,958,1,0,1,1,0,0,300,M-Very High Risk,6,2,2,70925,142500,142500,0,0,0,0,0,0,0,0,0,0,1yrs 10mon,2yrs 10mon,1
729262,59259,71432,84,130,20520,45,1051,29-10-1978,Self employed,21-11-2018,6,958,1,1,1,0,0,0,603,H-Medium Risk,8,4,1,2227198,2507000,2507000,0,0,0,0,0,0,7092,0,0,0,1yrs 11mon,3yrs 7mon,0
766080,48349,65254,75.09,130,20520,45,977,27-04-1974,Self employed,30-11-2018,6,958,1,1,0,0,0,0,767,B-Very Low Risk,31,8,2,3665084,5768990,5768990,0,0,0,0,0,0,25728,0,3,0,2yrs 0mon,8yrs 9mon,0
729137,53303,65254,82.75,130,20520,45,1050,15-02-1980,Salaried,21-11-2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
729147,53303,65054,83.01,130,20520,45,992,08-05-1993,Self employed,21-11-2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
754653,50553,65014,79.98,130,15231,51,992,04-11-1988,Self employed,28-11-2018,6,958,1,1,1,0,0,0,738,C-Very Low Risk,6,3,0,10494,90970,90970,0,0,0,0,0,0,2624,0,1,0,1yrs 0mon,2yrs 2mon,0
729006,49349,66264,75.46,130,20520,45,1050,30-05-1996,Salaried,21-11-2018,6,958,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1308,0,0,0,0yrs 6mon,0yrs 6mon,0
721015,52303,66283,79.96,130,15196,86,1063,01-01-1970,Self employed,20-11-2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
743861,37439,47968,79.22,130,15231,51,1051,21-03-1986,Self employed,24-11-2018,6,958,1,0,0,0,1,0,845,A-Very Low Risk,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 4mon,2yrs 0mon,0
724054,48145,65254,75.09,130,20520,45,1051,27-09-1991,Self employed,20-11-2018,6,958,1,0,1,1,0,0,732,D-Very Low Risk,5,2,0,2165,27980,27980,0,0,0,0,0,0,899,0,2,1,0yrs 7mon,1yrs 7mon,0
710959,36439,66283,55.82,130,15196,86,989,12-08-1967,Self employed,17-11-2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
755247,52303,66283,79.96,130,15271,86,1051,25-12-1994,Self employed,28-11-2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
729097,54303,63845,86.15,130,20520,45,1063,01-01-1962,Salaried,21-11-2018,6,958,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
728996,50303,65254,78.16,130,20520,45,1051,05-06-1962,Self employed,21-11-2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
728557,56759,64345,89.36,130,20520,45,1045,15-04-1987,Salaried,21-11-2018,6,958,1,1,0,0,0,0,738,C-Very Low Risk,4,2,0,274679,305000,305000,0,0,0,0,0,0,11533,0,1,0,1yrs 0mon,3yrs 1mon,0
739664,70817,106193,67.8,130,15231,51,1063,01-09-1975,Self employed,23-11-2018,6,958,1,1,1,0,0,0,758,C-Very Low Risk,8,1,0,88023,133000,133000,0,0,0,0,0,0,1499,0,0,0,1yrs 7mon,3yrs 2mon,0
766297,51328,63845,83.01,130,20520,45,1050,24-07-1994,Self employed,30-11-2018,6,958,1,0,1,1,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,0,0yrs 6mon,0yrs 6mon,0
753448,46599,63845,75.18,130,20520,45,992,01-06-1971,Self employed,27-11-2018,6,958,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
766357,53553,71432,77,130,20520,45,992,20-08-1994,Salaried,30-11-2018,6,958,1,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,2884,0,0,0,0yrs 6mon,0yrs 6mon,0
746654,60947,69286,89.48,130,22275,86,992,02-05-1983,Self employed,26-11-2018,6,958,1,1,1,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,2382,0,0,0,0yrs 6mon,0yrs 6mon,0
703653,56259,66283,85.99,130,15271,86,1050,27-11-1964,Salaried,16-11-2018,6,958,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 8mon,0yrs 8mon,0
729025,42394,60109,71.54,130,20520,45,1061,01-01-1972,Self employed,21-11-2018,6,958,1,1,0,0,0,0,754,C-Very Low Risk,2,1,1,156664,170000,170000,0,0,0,0,0,0,1997,0,0,0,1yrs 1mon,1yrs 7mon,0
730115,47349,65254,73.56,130,20520,45,1067,21-03-1996,Self employed,21-11-2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
759298,44599,65014,70.75,130,15231,51,990,17-10-1976,Self employed,29-11-2018,6,958,1,0,1,1,0,0,749,C-Very Low Risk,4,3,0,137182,419818,419818,0,0,0,0,0,0,0,0,0,0,1yrs 8mon,2yrs 10mon,0
766104,47349,63845,75.18,130,20520,45,1192,01-03-1995,Salaried,30-11-2018,6,958,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
711093,42394,66283,64.87,130,15196,86,992,10-08-1992,Salaried,17-11-2018,6,958,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
766735,56259,63845,89.28,130,18680,45,1063,13-11-1996,Salaried,30-11-2018,6,958,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,3509,0,0,1,0yrs 7mon,0yrs 8mon,0
710969,52303,76030,69.71,130,15196,86,992,16-07-1974,Salaried,17-11-2018,6,958,1,1,0,0,0,0,832,A-Very Low Risk,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 6mon,0yrs 11mon,0
766145,51303,65254,79.69,130,20520,45,978,31-05-1994,Self employed,30-11-2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
729062,49349,66264,75.46,130,20520,45,992,21-01-1968,Salaried,21-11-2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
744371,59013,66683,89.98,130,15196,86,1050,01-06-1981,Salaried,24-11-2018,6,958,1,0,0,1,0,0,762,B-Very Low Risk,3,1,0,0,38000,38000,0,0,0,0,0,0,6948,0,0,0,0yrs 8mon,1yrs 1mon,0
747659,51303,66288,78.45,130,22275,86,992,26-09-1996,Salaried,26-11-2018,6,958,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
662312,59197,68612,88.91,74,22928,86,2586,05-10-1966,Self employed,09-11-2018,4,83,1,1,0,0,0,0,636,G-Low Risk,6,1,1,3444,0,0,0,0,0,0,0,0,1486,0,0,0,1yrs 3mon,3yrs 2mon,0
761597,63463,89239,72.84,74,22928,86,2578,20-06-1987,Self employed,29-11-2018,4,83,1,1,1,0,0,0,702,E-Low Risk,2,1,0,400000,400000,400000,0,0,0,0,0,0,32325,0,1,0,0yrs 7mon,1yrs 2mon,1
766813,59197,68612,88.91,74,22928,86,2582,18-10-1989,Self employed,30-11-2018,4,83,1,0,0,1,0,0,638,G-Low Risk,4,1,0,51277,55000,55000,0,0,0,0,0,0,4211,0,1,0,0yrs 5mon,0yrs 7mon,1
663407,54159,63496,88.98,74,22928,86,2582,01-01-1977,Salaried,09-11-2018,4,83,1,1,0,0,0,0,627,H-Medium Risk,3,3,0,54970,112380,112380,0,0,0,0,0,0,3194,0,1,0,0yrs 8mon,1yrs 0mon,0
668048,45599,68612,68.5,74,22928,86,2578,08-05-1963,Salaried,10-11-2018,4,83,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,118554,150000,150000,0,0,0,0,0,0,0,0,0,0,0yrs 10mon,0yrs 10mon,0
663839,50328,68612,75.79,74,22928,86,2578,10-04-1987,Self employed,09-11-2018,4,83,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
